458	～時	～とき	adv, n	at the time of ～	time clock	toki
257	午前	ごぜん	n-adv, n-t	morning, A.M.	time clock	gozen
254	午後	ごご	n-adv, n-t	afternoon, P.M.	time clock	gogo
596	～分	～ふん	suf	～minutes	time clock	fun
292	～時	～じ	suf	time (～ O'clock)	time clock	ji
296	～時間	～じかん	suf	～hours	time clock	jikan
700	夜	よる	n	evening, night	time day	yoru
687	昨夜	ゆうべ	n	last night	time day	yuube
274	今晩	こんばん	n-adv, n-t	tonight, this evening	time day	konban
684	夕方	ゆうがた	n-adv, n-t	evening	time day	yuugata
578	昼	ひる	n-adv, n-t	noon, daytime	time day	hiru
555	晩	ばん	n-adv, n-t	evening	time day	ban
12	朝	あさ	n-adv, n-t	morning	time day	asa
627	毎晩	まいばん	n-adv, n-t	every night	time day	maiban
622	毎朝	まいあさ	n-adv, n-t	every morning	time day	maiasa
236	今朝	けさ	n-temp	this morning	time day	kesa
416	一日	ついたち	n	for one day, first of month	time month day	tsuitachi
649	三日	みっか	n	three days, the third day (of the month)	time month day	mikka
542	二十日	はつか	n	twenty days, twentieth (day of the month)	time month day	hatsuka
590	二日	ふつか	n	second day of the month, two days	time month day	futsuka
62	五日	いつか	n	five days, the fifth day (of the month)	time month day	itsuka
691	八日	ようか	n	eight days, the eighth (day of the month)	time month day	youka
696	四日	よっか	n	(1) 4th day of month, (2) four days	time month day	yokka
494	七日	なのか	n-adv	seven days, the seventh day (of the month)	time month day	nanoka
623	毎月	まいげつ/まいつき	n-adv, n	every month, monthly	time month	maigetsumaitsuki
271	今月	こんげつ	n-adv, n-t	this month	time month	kongetsu
355	先月	せんげつ	n-adv, n-t	last month	time month	sengetsu
702	来月	らいげつ	n-adv, n-t	next month	time month	raigetsu
158	～か月	～かげつ	suf	(number of) months	time month	kagetsu
168	～月	～がつ	suf	month of year	time month	gatsu
505	～日	～にち		～ day of the month, for ～ days	time month	nichi
571	一月	ひとつき		one month	time month	hitotsuki
255	九日	ここのか		nine days, the ninth day (of the month)	time month	kokonoka
657	六日	むいか		six days, sixth (day of month)	time month	muika
457	十日	とおか		ten days, the tenth (day of the month)	time month	tooka
490	夏休み	なつやすみ	n	summer vacation, summer holiday	time season	natsuyasumi
8	秋	あき	n-adv	autumn, fall	time season	aki
592	冬	ふゆ	n-adv, n-t	winter	time season	fuyu
489	夏	なつ	n-adv, n-t	summer	time season	natsu
550	春	はる	n-adv, n-t	spring	time season	haru
474	土曜日	どようび	n-adv, n	Saturday	time week	doyoubi
506	日曜日	にちようび	n-adv, n	Sunday	time week	nichiyoubi
240	月曜日	げつようび	n-adv, n	Monday	time week	getsuyoubi
667	木曜日	もくようび	n-adv, n	Thursday	time week	mokuyoubi
329	水曜日	すいようび	n-adv, n	Wednesday	time week	suiyoubi
178	火曜日	かようび	n-adv, n	Tuesday	time week	kayoubi
216	金曜日	きんようび	n-adv, n	Friday	time week	kinyoubi
272	今週	こんしゅう	n-adv, n-t	this week	time week	konshuu
356	先週	せんしゅう	n-adv, n-t	last week, the week before	time week	senshuu
624	毎週	まいしゅう	n-adv, n-t	every week	time week	maishuu
317	～週間	～しゅうかん	suf	～weeks	time week	shuukan
703	来週	らいしゅう		next week	time week	raishuu
539	二十歳	はたち	n	20 years old, 20th year	time year	hatachi
463	年	とし	n	year, age	time year	toshi
287	さ来年	さらいねん	n-adv, n-t	year after next	time year	sarainen
262	今年	ことし	n-adv, n-t	this year	time year	kotoshi
208	去年	きょねん	n-adv, n-t	last year	time year	kyonen
704	来年	らいねん	n-adv, n-t	next year	time year	rainen
123		おととし	n-adv, n-t	year before last	time year	ototoshi
626	毎年	まいねん/まいとし	n-t	every year, annually	time year	mainenmaitoshi
276	～歳	～さい	suf	～years-old	time year	sai
516	～年	～ねん		～ years	time year	nen
71	入口	いりぐち	n	entrance, gate	transport	iriguchi
435	出口	でぐち	n	exit	transport	deguchi
200	切符	きっぷ	n	ticket	transport	kippu
304	自動車	じどうしゃ	n	automobile	transport	jidousha
303	自転車	じてんしゃ	n	bicycle	transport	jitensha
507	荷物	にもつ	n	luggage	transport	nimotsu
232	車	くるま	n	car, vehicle	transport	kuruma
444	電車	でんしゃ	n	electric train	transport	densha
567	飛行機	ひこうき	n	aeroplane, airplane	transport	hikouki
94		エレベーター	n	elevator	transport	erebe_ta_
386		タクシー	n	taxi	transport	takushi_
537		バス	n	bus	transport	basu
290	散歩	さんぽ（する）	n, vs	walk, stroll	transport	sanposuru
711	旅行	りょこう	n, vs	travel, trip	transport	ryokou
432	出かける	でかける	ru-v	to depart, to go out	transport verb	dekakeru
440	出る	でる	ru-v	to appear, to leave	transport verb	deru
193	消える	きえる	ru-v	to go out, to vanish	transport verb	kieru
138	降りる	おりる	ru-v	to alight (eg from bus), to get off	transport verb	oriru
521	乗る	のる	u-v	to get on, to ride in, to board	transport verb	noru
527	入る	はいる	u-v	to enter, to contain, to hold	transport verb	hairu
152	帰る	かえる	u-v	to go home, to return	transport verb	kaeru
43	歩く	あるく	u-v	to walk	transport verb	aruku
518	登る	のぼる	u-v	to climb	transport verb	noboru
420	着く	つく	u-v	to arrive at, to reach	transport verb	tsuku
50	行く	いく/ゆく	u-v	to go	transport verb	ikuyuku
536	走る	はしる	u-v	to run	transport verb	hashiru
471	飛ぶ	とぶ	u-v	to fly, to hop	transport verb	tobu
231	来る	くる	vk	to come	transport verb	kuru
2	会う	あう	u-v	to meet, to see	verb01	au
343	住む	すむ	u-v	to reside, to live in	verb01	sumu
72	居る	いる	u-v	(hum) to be (animate), to exist	verb01	iru
635	待つ	まつ	u-v	to wait	verb01	matsu
47	言う	いう	u-v	to say	verb01	iu
546	話す	はなす	u-v	to speak	verb01	hanasu
683		やる	u-v	to do	verb01	yaru
41		ある [存在]	u-v-i	to be	verb01	aru
42		ある [所有]	u-v-i	to have	verb01	aru
345		する	vs-i	to do, to try	verb01	suru
10	開ける	あける	ru-v	to open	verb02	akeru
309	閉める	しめる	ru-v, vt	to close, to shut	verb02	shimeru
423		つける	ru-v, vt	to turn on (eg a light)	verb02	tsukeru
417	使う	つかう	u-v	to use	verb02	tsukau
477	取る	とる	u-v	to take	verb02	toru
564	引く	ひく	u-v	to pull	verb02	hiku
533	始まる	はじまる	u-v, vi	to begin	verb02	hajimaru
308	閉まる	しまる	u-v, vi	to close, to be closed	verb02	shimaru
9	開く	あく	u-v, vi	to open, to become open	verb02	aku
114	押す	おす	u-v, vt	to push, to press	verb02	osu
267		コピー・する	n, p-suru	to copy	verb03	kopi_suru
11	上げる	あげる	ru-v	to give	verb03	ageru
181	借りる	かりる	ru-v	to borrow, to have a loan	verb03	kariru
74	入れる	いれる	ru-v	to put in	verb03	ireru
268	困る	こまる	u-v	to be worried, to be bothered	verb03	komaru
282	差す	さす	u-v	to raise (stretch out) hands, to raise (eg umbrella)	verb03	sasu
346	座る	すわる	u-v	to sit	verb03	suwaru
237	消す	けす	u-v	to erase, to delete, to turn off power	verb03	kesu
139	終る	おわる	u-v	to finish, to close	verb03	owaru
107	置く	おく	u-v	to put, to place	verb03	oku
73	要る	いる	u-v	to need	verb03	iru
162	貸す	かす	u-v	to lend	verb03	kasu
154		かかる	u-v, vi	to take (eg time,  money)	verb03	kakaru
151	返す	かえす	u-v, vt	to return something	verb03	kaesu
716	練習	れんしゅう（する）	n, vs	(to) practice	verb04	renshuusuru
418	疲れる	つかれる	ru-v	to get tired, to tire	verb04	tsukareru
498	並べる	ならべる	ru-v, vt	to line up, to set up	verb04	naraberu
422	作る	つくる	u-v	to make, to create	verb04	tsukuru
387	出す	だす	u-v	to put out, to send	verb04	dasu
630	曲る	まがる	u-v	to turn, to bend	verb04	magaru
472	止まる	とまる	u-v	to come to a halt	verb04	tomaru
725	渡す	わたす	u-v	to pass over, to hand over	verb04	watasu
726	渡る	わたる	u-v	to cross over, to go across	verb04	wataru
487	無くす	なくす	u-v	to lose something	verb04	nakusu
389	立つ	たつ	u-v	to stand	verb04	tatsu
551	貼る	はる	u-v	to stick, to paste	verb04	haru
406	違う	ちがう	u-v	to differ (from)	verb04	chigau
499		なる	u-v	to become	verb04	naru
497	並ぶ	ならぶ	u-v, vi	to line up, to stand in a line	verb04	narabu
27	後	あと	adj-no, n	afterwards, since then, in the future	when	ato
279	先	さき	adj-no, n, n-suf, pref	the future, former, previous	when	saki
335		すぐ・に	adv	immediately, instantly	when	suguni
665		もう	adv, int	already	when	mou
535	初めて	はじめて	adv, n	for the first time	when	hajimete
459	時々	ときどき	adv, n	sometimes	when	tokidoki
65		いつも	adv, n	always, every time	when	itsumo
61		いつ	gn-adv	when	when	itsu
316	～中	～じゅう	suf	during, while	when	jiyuu
413	～中	～ちゅう	suf	during, while ～ing	when	chuu
67	今	いま		now	when	ima
300	下	した	n	under, below, beneath	where01	shita
483	中	なか	n	inside, middle, among	where01	naka
643	右	みぎ	n	right hand side	where01	migi
658	向こう	むこう	n	beyond, over there	where01	mukou
366	外	そと	n	outside,  exterior	where01	soto
568	左	ひだり	n	left hand side	where01	hidari
78	後ろ	うしろ	n	behind, rear	where01	ushiro
695	横	よこ	n	beside, side, width	where01	yoko
469	隣	となり	n	next to, next door to	where01	tonari
407	近く	ちかく	n-adv, n	near	where01	chikaku
628	前	まえ	n-adv, n-t, suf	before, in front	where01	mae
77	上	うえ	no-adj, n-adv, n, n-suf	above, on top of	where01	ue
629	～前	～まえ	suf	in front of ～	where01	mae
17		あそこ	n	there, over there, that place	where02	asoko
22		あちら	n	there, yonder, that	where02	achira
253		ここ	n	here, this place	where02	koko
259		こちら	n	this eg person,  way	where02	kochira
260		こっち	n	this eg person,  way	where02	kocchi
363		そこ	n	that place, there	where02	soko
364		そちら	n	over there	where02	sochira
365		そっち	n	over there	where02	socchi
368		そば	n	near, close, beside	where02	soba
461		どこ	n	where, what place	where02	doko
465		どちら	n	which, which way	where02	dochira
466		どっち	n	which one, which way	where02	docchi
26		あっち	n col	over there	where02	acchi
562	東	ひがし	n	east	where03	higashi
504	西	にし	n	west	where03	nishi
653	南	みなみ	n, vs	South, proceeding south	where03	minami
195	北	きた		north	where03	kita
56	忙しい	いそがしい	adj	busy, irritated	work	isogashii
297	仕事	しごと	adj-no, n	work, occupation, employment	work	shigoto
679	休み	やすみ	n	rest, vacation, holiday	work	yasumi
573	暇	ひま	na-adj, n	free time, leisure	work	hima
424	勤める	つとめる	ru-v	to serve, to work (for)	work	tsutomeru
540	働く	はたらく	u-v	to work	work	hataraku
680	休む	やすむ	u-v, vi	to rest, to have a break, to take a day off	work	yasumu
